birth_state,status,injury_start_date,birth_date,search_full_name,injury_notes,team,fantasy_data_id,position,rotoworld_id,stats_id,depth_chart_order,sportradar_id,depth_chart_position,hashtag,first_name,search_last_name,search_rank,search_first_name,birth_city,pandascore_id,fantasy_positions,college,last_name,espn_id,injury_status,metadata,age,yahoo_id,height,number,birth_country,weight,injury_body_part,full_name,high_school,swish_id,gsis_id,player_id,active,news_updated,sport,practice_description,years_exp,rotowire_id,practice_participation
None,Active,None,1997-11-04,jarrettguarantano,None,DEN,None,QB,None,None,3.0,7493b890-d554-11ec-addb-6dd6dcd40f21,QB,#jarrettguarantano-NFL-DEN-11,Jarrett,guarantano,9999999.0,jarrett,None,None,['QB'],Washington State,Guarantano,None,None,{'source_id': '8d6bda5b-3dea-45fe-b856-971de5541496'},25.0,None,76,11.0,None,220,None,Jarrett Guarantano,Bergen Catholic (NJ),921458.0,None,8442,True,1671570054129.0,nfl,None,1.0,16617.0,None
None,Active,None,1997-07-06,jalenmorton,None,IND,22261.0,QB,None,None,None,bcf6e7cb-0fc7-4301-93fd-6a9aa4806cfa,None,#jalenmorton-NFL-IND-6,Jalen,morton,9999999.0,jalen,None,None,['QB'],Prairie View,Morton,None,None,None,24.0,33229.0,76,6.0,None,226,None,Jalen Morton,Arlington Seguin (TX),None,None,7262,True,1628264742884.0,nfl,None,2.0,14894.0,None
None,Active,None,1998-03-24,jarenhall,None,MIN,None,QB,None,None,None,84ba4cc6-8740-45c8-898b-9233e1791186,None,#jarenhall-NFL-MIN-16,Jaren,hall,620.0,jaren,None,None,['QB'],BYU,Hall,None,None,{'source_id': 'eec1d832-6937-47b1-8e71-aa8ae403ff9a'},25.0,None,73,16.0,None,205,None,Jaren Hall,Maple Mountain (UT),1131204.0,None,9231,True,1682795122732.0,nfl,None,0.0,16776.0,None
None,Inactive,None,None,hasisedubois,None,None,22131.0,WR,None,None,None,,None,#hasisedubois-NFL-FA,Hasise,dubois,9999999.0,hasise,None,None,['WR'],Virginia,Dubois,None,NA,{'override_active': 'false'},None,None,"6'3""",None,None,215,None,Hasise Dubois,None,None,None,7108,False,None,nfl,None,0.0,None,None
None,Active,None,1997-02-05,reidsinnett,None,None,22160.0,QB,None,None,None,7debccec-8ec2-443a-b4a7-a52f14464883,None,#reidsinnett-NFL-FA-13,Reid,sinnett,322.0,reid,None,None,['QB'],San Diego,Sinnett,3926936.0,None,None,25.0,33279.0,76,13.0,None,225,None,Reid Sinnett,Johnston (IA),887367.0,None,7159,True,1667318137914.0,nfl,None,2.0,14846.0,None
None,Inactive,None,1992-03-09,haroldspears,None,None,17238.0,TE,None,552243.0,None,8f5db5c1-b57b-4d3d-aa5e-ac70012eace1,None,#haroldspears-NFL-FA-49,Harold,spears,9999999.0,harold,None,None,['TE'],New Hampshire,Spears,2507292.0,None,None,25.0,28765.0,"6'3""",49.0,None,245,None,Harold Spears,None,None,None,2770,False,None,nfl,None,0.0,10587.0,None
None,Inactive,None,None,darrenandrews,None,None,20602.0,WR,None,744671.0,None,396c3f6d-db27-431e-a3fa-e5a6c12eba7a,None,#darrenandrews-NFL-FA-16,Darren,andrews,9999999.0,darren,None,None,['WR'],UCLA,Andrews,3047553.0,None,None,None,31646.0,70,16.0,None,195,None,Darren Andrews,Bishop Amat,None,None,5665,False,1551745816134.0,nfl,None,4.0,13186.0,None
None,Active,None,1999-09-25,jamescook,None,BUF,None,RB,None,None,1.0,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,RB,#jamescook-NFL-BUF-4,James,cook,60.0,james,None,None,['RB'],Georgia,Cook,None,None,{'source_id': 'fec81af6-d687-4b34-a8cd-d3552beccfc0'},23.0,None,71,4.0,None,190,None,James Cook,Miami Central (FL),1131012.0,None,8138,True,1679518228902.0,nfl,None,1.0,15876.0,None
None,Active,None,1985-07-02,chadhenne,None,None,2405.0,QB,4684.0,264851.0,None,f55053e4-4bfd-495d-981a-d62e3662f01b,None,#chadhenne-NFL-FA-4,Chad,henne,482.0,chad,None,None,['QB'],Michigan,Henne,11291.0,None,None,37.0,8834.0,75,4.0,None,230,None,Chad Henne,Wilson (PA),264851.0,00-0026197,89,True,1676318159596.0,nfl,None,15.0,5685.0,None
None,Inactive,None,None,miltonwilliams,None,None,17412.0,WR,None,610495.0,None,3d09bdb7-1141-4b17-b34c-2da22309035b,None,#miltonwilliams-NFL-FA-0,Milton,williams,9999999.0,milton,None,None,['WR'],None,Williams,None,None,None,None,28971.0,,0.0,None,,None,Milton Williams,None,None,None,2941,False,1619835343945.0,nfl,None,None,15291.0,None
None,Active,None,1998-09-23,calvintyler,None,CIN,None,RB,None,None,None,4663a0a0-e9ff-11ed-a7b7-57bc951137db,None,#calvintyler-NFL-CIN-0,Calvin,tyler,9999999.0,calvin,None,None,['RB'],Utah State,Tyler,None,None,None,24.0,None,68,0.0,None,204,None,Calvin Tyler,None,None,None,11229,True,None,nfl,None,0.0,None,None
None,Active,None,1993-09-20,anthonynash,None,None,19472.0,WR,None,691498.0,None,7b5f779b-0a07-4734-9113-ba7101496cff,None,#anthonynash-NFL-FA-3,Anthony,nash,9999999.0,anthony,None,None,['WR'],Duke,Nash,2969894.0,None,None,28.0,30819.0,77,3.0,None,200,None,Anthony Nash,Bayard Rustin,None,None,4585,True,None,nfl,None,5.0,None,None
None,Active,None,1992-10-02,roryanderson,None,None,17013.0,TE,None,604904.0,None,aa0182e1-9c7d-4329-a8f9-52df8aa00749,None,#roryanderson-NFL-FA-88,Rory,anderson,9999999.0,rory,None,None,['TE'],South Carolina,Anderson,2577661.0,None,None,29.0,28642.0,76,88.0,None,246,None,Rory Anderson,McEachern,None,00-0032072,2553,True,None,nfl,None,7.0,12382.0,None
None,Active,None,1992-12-13,codeymcelroy,None,None,20314.0,TE,None,901152.0,None,225d9e5e-598c-4b32-9c74-d7df2018500c,None,#codeymcelroy-NFL-FA-86,Codey,mcelroy,9999999.0,codey,None,None,['TE'],Southeastern Oklahoma State,McElroy,3951441.0,Questionable,None,29.0,31732.0,78,86.0,None,258,None,Codey McElroy,Chattanooga (OK),901152.0,00-0034735,5269,True,1658867424146.0,nfl,None,4.0,13341.0,None
None,Inactive,None,1992-07-10,davidglidden,None,None,18613.0,WR,None,None,None,,None,#davidglidden-NFL-FA-7,David,glidden,9999999.0,david,None,None,['WR'],Oklahoma State,Glidden,2577517.0,None,None,26.0,29900.0,"5'8""",7.0,None,185,None,David Glidden,None,None,None,3799,False,None,nfl,None,0.0,11291.0,None
None,Active,None,1992-10-20,kevinhogan,None,None,18079.0,QB,11300.0,598962.0,None,cd571cfc-9b44-4b69-a801-431db9aaa85e,None,#kevinhogan-NFL-FA-5,Kevin,hogan,259.0,kevin,None,None,['QB'],Stanford,Hogan,2577128.0,None,None,30.0,29396.0,75,5.0,None,218,None,Kevin Hogan,Gonzaga College (DC),598962.0,00-0032784,3318,True,1673413221455.0,nfl,None,7.0,11058.0,None
None,Inactive,None,1981-05-09,gregjones,None,None,3725.0,RB,None,None,None,6fe9ef94-0759-47be-a5fc-e2807d0bd823,None,#gregjones-NFL-FA-45,Greg,jones,9999999.0,greg,None,None,['RB'],Florida State,Jones,None,None,None,36.0,None,"6'1""",45.0,None,254,None,Greg Jones,None,None,None,133,False,None,nfl,None,10.0,None,None
None,Active,None,1994-10-21,thomassperbeck,None,None,19347.0,WR,None,728840.0,None,04e6911c-7569-4d36-9d74-9c49616de1d5,None,#thomassperbeck-NFL-FA-0,Thomas,sperbeck,1125.0,thomas,None,None,['WR'],Boise State,Sperbeck,3042890.0,None,None,27.0,30480.0,72,0.0,None,180,None,Thomas Sperbeck,Jesuit (CA),None,None,4479,True,1527103801505.0,nfl,None,5.0,12324.0,None
None,Active,None,1994-04-01,kennethwalker,None,None,19528.0,WR,None,691052.0,None,9debd841-239c-4f51-8ed7-d29b10add403,None,#kennethwalker-NFL-FA-86,Kenneth,walker,9999999.0,kenneth,None,None,['WR'],UCLA,Walker,2971595.0,None,{'override_active': 'false'},27.0,30407.0,70,86.0,None,190,None,Kenneth Walker,Kennedy (CA),None,None,4634,False,1651276828332.0,nfl,None,5.0,None,None
None,Active,None,1995-11-10,kendallblanton,None,KC,21032.0,TE,None,835674.0,None,b5e95ece-3b71-439b-b7b4-ae102f9e7c08,None,#kendallblanton-NFL-KC-80,Kendall,blanton,9999999.0,kendall,None,None,['TE'],Missouri,Blanton,3122103.0,None,None,27.0,32125.0,78,80.0,None,262,None,Kendall Blanton,Blue Springs South (MO),835674.0, 00-0035603,6081,True,1676554258254.0,nfl,None,4.0,13711.0,None
None,Inactive,None,1993-04-28,quanbray,None,None,17355.0,WR,None,593289.0,None,bc73b5ee-bfeb-41c1-bcdd-64762af617af,None,#quanbray-NFL-FA-11,Quan,bray,9999999.0,quan,None,None,['WR'],Auburn,Bray,2574545.0,None,None,27.0,28740.0,"5'10""",11.0,None,183,None,Quan Bray,Troup County (GA),None,00-0031514,2887,False,1535747127291.0,nfl,None,5.0,10634.0,None
None,Inactive,None,None,earnestpettway,None,None,17395.0,TE,None,599153.0,None,,None,#earnestpettway-NFL-FA-0,Earnest,pettway,9999999.0,earnest,None,None,['TE'],None,Pettway,None,None,None,None,None,,0.0,None,,None,Earnest Pettway,None,None,None,2926,False,None,nfl,None,None,None,None
None,Active,None,1993-11-18,jacobhollister,None,None,19281.0,TE,12491.0,696882.0,None,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,None,#jacobhollister-NFL-FA-48,Jacob,hollister,644.0,jacob,None,None,['TE'],Wyoming,Hollister,3125404.0,None,None,29.0,30661.0,76,48.0,None,245,None,Jacob Hollister,Mountain View (OR),696882.0,00-0033387,4421,True,1672272913890.0,nfl,None,6.0,12271.0,None
None,Inactive,None,1992-10-05,marquisewilliams,None,None,18290.0,QB,None,592506.0,None,4e39c621-ff25-4c15-999c-f6d41ade5db9,None,#marquisewilliams-NFL-FA-9,Marquise,williams,9999999.0,marquise,None,None,['QB'],North Carolina,Williams,2577118.0,None,None,25.0,30013.0,"6'1""",9.0,None,220,None,Marquise Williams,None,None,None,3524,False,None,nfl,None,0.0,11283.0,None
None,Active,None,1997-11-14,justicehill,None,BAL,20802.0,RB,13944.0,923109.0,3.0,528e71ec-8fb3-4928-ace5-fc5ffbf26eb3,RB,#justicehill-NFL-BAL-43,Justice,hill,9999999.0,justice,None,None,['RB'],Oklahoma State,Hill,4038441.0,None,{'injury_override_regular_2021_17': 'IR'},25.0,31945.0,70,43.0,None,200,None,Justice Hill,Booker T. Washington (OK),923109.0, 00-0034975,5995,True,1678906529494.0,nfl,None,4.0,13427.0,None
None,Active,None,1996-06-18,isaaczico,None,None,21534.0,WR,None,1066825.0,None,b598ce5a-5949-4d28-90ce-9c1063f93730,None,#isaaczico-NFL-FA-80,Isaac,zico,9999999.0,isaac,None,None,['WR'],Purdue,Zico,4260392.0,None,None,25.0,32429.0,73,80.0,None,200,None,Isaac Zico,Alexander,None, 00-0035524,6626,True,1564789517539.0,nfl,None,3.0,14199.0,None
None,Active,None,1994-10-19,chadwilliams,None,None,18974.0,WR,12343.0,787757.0,None,35c970b1-cd2c-42b8-bcb6-e0b8dbe39423,None,#chadwilliams-NFL-FA-0,Chad,williams,1160.0,chad,None,None,['WR'],Grambling State,Williams,3066052.0,Questionable,None,27.0,30211.0,73,0.0,None,204,None,Chad Williams,Madison Prep (LA),None,00-0033933,4128,True,1654805457745.0,nfl,None,5.0,12113.0,None
None,Active,None,1997-08-03,ronaldjones,None,DAL,19861.0,RB,13061.0,880033.0,None,15965c39-17be-4338-911a-8f337f48a3ce,None,#ronaldjones-NFL-DAL-32,Ronald,jones,297.0,ronald,None,None,['RB'],USC,Jones,3912550.0,None,None,25.0,31008.0,71,32.0,None,205,None,Ronald Jones,McKinney North (TX),880033.0,00-0034816,5052,True,1679429720665.0,nfl,None,5.0,12566.0,None
None,Active,None,1997-12-06,parkerhouston,None,None,22382.0,TE,None,None,None,e4d9a5b4-4cca-48fc-aef3-4dfee12c83e5,None,#parkerhouston-NFL-FA-86,Parker,houston,9999999.0,parker,None,None,['TE'],San Diego State,Houston,None,None,None,24.0,33080.0,75,86.0,None,250,None,Parker Houston,Edward C. Reed (NV),None,None,7397,True,1599693372829.0,nfl,None,2.0,15105.0,None
None,Active,None,1994-04-18,dequanhampton,None,None,19724.0,WR,None,880030.0,None,c9e777fb-ad87-4304-b7c9-bcc0fdb3b42b,None,#dequanhampton-NFL-FA-0,De'Quan,hampton,9999999.0,dequan,None,None,['WR'],USC,Hampton,3912558.0,None,None,27.0,30931.0,76,0.0,None,225,None,De'Quan Hampton,Dominguez (CA),880030.0,None,4814,True,1632865848667.0,nfl,None,5.0,12102.0,None
None,Active,None,None,xazavianvalladay,None,None,None,RB,None,None,None,None,None,#xazavianvalladay-NFL-FA,Xazavian,valladay,None,xazavian,None,None,['RB'],Arizona State,Valladay,None,None,{'source_id': '511524ae-3f82-4d74-9196-f8fde6ddcadf'},None,None,72,None,None,200,None,Xazavian Valladay,None,None,None,10861,True,1682813125437.0,nfl,None,0.0,16789.0,None
None,Active,None,1999-04-30,noahgray,None,KC,None,TE,None,None,2.0,c97dfcb6-b999-476f-8487-f3848e92df17,LTE,#noahgray-NFL-KC-83,Noah,gray,304.0,noah,None,None,['TE'],Duke,Gray,None,None,None,24.0,None,75,83.0,None,240,None,Noah Gray,Leominster (MA),1056981.0,None,7828,True,1673974520959.0,nfl,None,2.0,15459.0,None
None,Active,None,1995-02-19,justincrawford,None,None,20521.0,RB,None,919433.0,None,3dc42923-568b-4e5e-8c97-cb10d8527f7a,None,#justincrawford-NFL-FA-0,Justin,crawford,9999999.0,justin,None,None,['RB'],West Virginia,Crawford,4039226.0,None,None,26.0,31338.0,72,0.0,None,200,None,Justin Crawford,Hardaway,None,00-0034137,5398,True,1535850062877.0,nfl,None,4.0,12475.0,None
None,Active,None,2000-02-03,khalilshakir,None,BUF,None,WR,None,None,1.0,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,SWR,#khalilshakir-NFL-BUF-10,Khalil,shakir,215.0,khalil,None,None,['WR'],Boise State,Shakir,None,None,{'source_id': '4f1f6036-5258-450a-8e8a-5ad4146915b8'},23.0,None,72,10.0,None,190,None,Khalil Shakir,Vista Murrieta (CA),1130603.0,None,8134,True,1675146306801.0,nfl,None,1.0,15892.0,None
None,Inactive,None,None,damongibson,None,None,20284.0,WR,None,None,None,,None,#damongibson-NFL-FA-9,Damon,gibson,9999999.0,damon,None,None,['WR'],None,Gibson,4294228.0,None,{'override_active': 'false'},None,None,"6'4""",9.0,None,236,None,Damon Gibson,None,None,None,5258,False,None,nfl,None,0.0,None,None
None,Inactive,None,1989-02-17,jeremystewart,None,None,14756.0,RB,None,400113.0,None,4a6f5f02-fbdd-41f5-ac76-5bb9dc765307,None,#jeremystewart-NFL-FA-27,Jeremy,stewart,9999999.0,jeremy,None,None,['RB'],Stanford,Stewart,15572.0,None,None,28.0,26007.0,"6'1""",27.0,None,218,None,Jeremy Stewart,None,None,None,1293,False,None,nfl,None,4.0,None,None
None,Active,None,1988-02-07,matthewstafford,None,LAR,9038.0,QB,5132.0,323205.0,1.0,ade43b1a-0601-4672-83b6-d246bc066a19,QB,#matthewstafford-NFL-LAR-9,Matthew,stafford,136.0,matthew,None,None,['QB'],Georgia,Stafford,12483.0,None,None,35.0,9265.0,75,9.0,None,220,None,Matthew Stafford,Highland Park (TX),323205.0,00-0026498,421,True,1680018314074.0,nfl,None,14.0,5971.0,None
None,Inactive,None,1993-12-13,chrisking,None,None,18396.0,WR,None,None,None,41ce26a1-1afc-4c4f-976f-48c87a526c36,None,#chrisking-NFL-FA-0,Chris,king,9999999.0,chris,None,None,['WR'],Duquesne,King,None,None,None,24.0,None,"6'0""",0.0,None,202,None,Chris King,None,None,None,3609,False,None,nfl,None,0.0,11618.0,None
None,Inactive,None,1994-04-25,huntersharp,None,None,18283.0,WR,None,834672.0,None,77c7d2cf-2cbf-4901-8a42-863720980754,None,#huntersharp-NFL-FA-15,Hunter,sharp,9999999.0,hunter,None,None,['WR'],Utah State,Sharp,3125354.0,None,None,27.0,29682.0,71,15.0,None,198,None,Hunter Sharp,Highland (CA),None,00-0032839,3517,False,1565964940047.0,nfl,None,6.0,11016.0,None
None,Inactive,None,1994-03-15,dariuspowe,None,None,18581.0,WR,None,690979.0,None,3ddd54b6-defd-4952-ad7d-489ddcf0d5ba,None,#dariuspowe-NFL-FA-80,Darius,powe,9999999.0,darius,None,None,['WR'],California,Powe,2978216.0,None,None,27.0,29868.0,75,80.0,None,220,None,Darius Powe,Lakewood (CA),None,None,3768,False,1524528601325.0,nfl,None,6.0,11201.0,None
None,Inactive,None,1987-11-16,ryantaylor,None,None,13249.0,TE,None,323380.0,None,651366dc-4297-484d-9e20-308c3bbca8b8,None,#ryantaylor-NFL-FA-86,Ryan,taylor,9999999.0,ryan,None,None,['TE'],North Carolina,Taylor,14213.0,None,None,29.0,25005.0,"6'3""",86.0,None,250,None,Ryan Taylor,None,None,None,934,False,None,nfl,None,5.0,None,None
None,Active,None,1994-08-03,dorrenmiller,None,None,20456.0,WR,None,1115396.0,None,0db5bd22-905e-4faa-a2d3-2c9d407215e8,None,#dorrenmiller-NFL-FA-18,Dorren,miller,9999999.0,dorren,None,None,['WR'],Carson-Newman,Miller,4260053.0,None,None,27.0,31271.0,74,18.0,None,195,None,Dorren Miller,Berkmar,None,00-0034524,5359,True,1557852330059.0,nfl,None,4.0,13033.0,None
None,Active,None,1997-12-30,tylersimmons,None,None,22271.0,WR,None,None,None,03b284d4-e624-4e2e-ab32-ab2564cdca0b,None,#tylersimmons-NFL-FA-82,Tyler,simmons,9999999.0,tyler,None,None,['WR'],Georgia,Simmons,4035018.0,None,None,24.0,33163.0,72,82.0,None,201,None,Tyler Simmons,McEachern (GA),None,None,7274,True,1629839427901.0,nfl,None,2.0,14842.0,None
None,Inactive,None,1984-04-20,anthonyfasano,None,None,1545.0,TE,None,217412.0,None,04eb8101-538f-44ac-ba09-ce30b5344fc2,None,#anthonyfasano-NFL-FA-80,Anthony,fasano,9999999.0,anthony,None,None,['TE'],Notre Dame,Fasano,9639.0,None,None,36.0,7802.0,"6'4""",80.0,None,258,None,Anthony Fasano,Verona (NJ),None,None,51,False,1515181501373.0,nfl,None,14.0,4755.0,None
None,Inactive,None,1987-01-22,rayrice,None,None,547.0,RB,None,None,None,712617bb-3379-46e9-86c6-af1c098e0a72,None,#rayrice-NFL-FA-27,Ray,rice,9999999.0,ray,None,None,['RB'],Rutgers,Rice,None,None,None,31.0,None,"5'8""",27.0,None,212,None,Ray Rice,None,None,None,16,False,None,nfl,None,6.0,None,None
None,Injured Reserve,None,1991-09-19,connorshaw,None,None,16139.0,QB,None,542914.0,None,6d382acb-98ce-42a8-94e4-656ee5702982,None,#connorshaw-NFL-FA-0,Connor,shaw,9999999.0,connor,None,None,['QB'],South Carolina,Shaw,17247.0,None,None,30.0,28024.0,73,0.0,None,210,None,Connor Shaw,Flowery Branch (GA),None,None,1910,False,1515518401584.0,nfl,None,8.0,9325.0,None
None,Active,None,1993-12-14,traviswilson,None,None,18874.0,TE,None,651984.0,None,1eed6316-b4fc-4faa-9439-a6f93e8dc6ff,None,#traviswilson-NFL-FA-87,Travis,wilson,9999999.0,travis,None,None,['TE'],Utah,Wilson,2971668.0,None,None,28.0,30874.0,79,87.0,None,258,None,Travis Wilson,San Clemente (CA),None,None,4031,True,None,nfl,None,5.0,11749.0,None
None,Active,None,1993-07-29,dakprescott,None,DAL,18055.0,QB,11318.0,591816.0,1.0,86197778-8d4b-4eba-affe-08ef7be7c70b,QB,#dakprescott-NFL-DAL-4,Dak,prescott,41.0,dak,None,None,['QB'],Mississippi State,Prescott,2577417.0,None,None,29.0,29369.0,74,4.0,None,238,None,Dak Prescott,Haughton (LA),591816.0,00-0033077,3294,True,1683236712706.0,nfl,None,7.0,11008.0,None
None,Inactive,None,1990-11-08,alexbayer,None,None,16614.0,TE,None,509911.0,None,bfb571f9-c850-479f-82e5-e14090ccbe2e,None,#alexbayer-NFL-FA-82,Alex,bayer,9999999.0,alex,None,None,['TE'],Bowling Green,Bayer,17110.0,None,None,27.0,27959.0,"6'4""",82.0,None,258,None,Alex Bayer,None,None,None,2225,False,None,nfl,None,2.0,None,None
None,Inactive,None,None,devingardner,None,None,17625.0,WR,None,543238.0,None,f6ae96ba-7fcc-4d6a-9573-4f7001758968,None,#devingardner-NFL-FA-0,Devin,gardner,9999999.0,devin,None,None,['WR'],None,Gardner,None,None,None,None,None,,0.0,None,,None,Devin Gardner,None,None,None,3021,False,None,nfl,None,None,None,None
None,Active,None,1995-03-28,joelbouagnon,None,None,19428.0,RB,None,746578.0,None,856182d1-221e-48ce-bce4-58c7843549fa,None,#joelbouagnon-NFL-FA-34,Joel,bouagnon,9999999.0,joel,None,None,['RB'],Northern Illinois,Bouagnon,3047969.0,None,None,26.0,30717.0,74,34.0,None,228,None,Joel Bouagnon,Aurora Christian (IL),None,00-0033630,4548,True,1544553632151.0,nfl,None,5.0,12339.0,None
None,Active,None,1998-08-01,javonleake,None,None,21787.0,RB,None,None,None,241d5e15-f9e6-4bf2-ac36-74dcbc9cc148,None,#javonleake-NFL-FA-40,Javon,leake,1782.0,javon,None,None,['RB'],Maryland,Leake,4241940.0,None,None,23.0,33037.0,72,40.0,None,206,None,Javon Leake,Page (NC),None,None,6966,True,1629761455183.0,nfl,None,2.0,14361.0,None
None,Active,None,1996-07-06,dariusclark,None,None,None,RB,None,None,None,b5ba01c4-999b-4a82-9bcd-3540ee60d71e,None,#dariusclark-NFL-FA-0,Darius,clark,None,darius,None,None,['RB'],Newberry,Clark,None,Questionable,None,25.0,None,74,0.0,None,210,None,Darius Clark,St. John's (SC),891329.0,None,7614,True,1631031954828.0,nfl,None,1.0,15535.0,None
None,Active,None,None,tarynchristion,None,None,21342.0,QB,None,874315.0,None,2fddb075-e397-48ed-a05c-dc296b08af2f,None,#tarynchristion-NFL-FA-5,Taryn,christion,9999999.0,taryn,None,None,['QB'],South Dakota State,Christion,3909004.0,None,None,None,32328.0,74,5.0,None,225,None,Taryn Christion,Roosevelt,None,None,6489,True,1574811036172.0,nfl,None,3.0,13976.0,None
None,Active,None,1999-01-30,treysermon,None,PHI,None,RB,None,None,None,b7146193-fcd1-4b02-a6da-625fe467f60e,None,#treysermon-NFL-PHI-34,Trey,sermon,388.0,trey,None,None,['RB'],Ohio State,Sermon,None,None,{'source_id': '00365099-7537-4c38-8ce2-0c89e362833d'},24.0,None,72,34.0,None,215,None,Trey Sermon,Sprayberry (GA),976236.0,None,7593,True,1673483127877.0,nfl,None,2.0,15413.0,None
None,Active,None,1994-11-16,paulperkins,None,None,17972.0,RB,11351.0,691047.0,None,73015642-080b-48a9-b1b5-bfa4a606cfd1,None,#paulperkins-NFL-FA-0,Paul,perkins,9999999.0,paul,None,None,['RB'],UCLA,Perkins,2971589.0,None,None,27.0,29383.0,71,0.0,None,213,None,Paul Perkins,Chandler (AZ),None,00-0032417,3211,True,1620069937103.0,nfl,None,6.0,10804.0,None
None,Inactive,None,None,rasheedwilliams,None,None,17405.0,RB,None,870447.0,None,0ca1f22e-c4bb-4eee-bcc3-3d57e9103ba1,None,#rasheedwilliams-NFL-FA-0,Rasheed,williams,9999999.0,rasheed,None,None,['RB'],None,Williams,None,None,None,None,None,,0.0,None,,None,Rasheed Williams,None,None,None,2936,False,None,nfl,None,None,None,None
None,Active,None,1996-11-10,drewlock,None,SEA,20859.0,QB,13992.0,882345.0,2.0,94325301-e0ad-4a9f-a0e5-ffec0f529be3,QB,#drewlock-NFL-SEA-2,Drew,lock,9999999.0,drew,None,None,['QB'],Missouri,Lock,3924327.0,None,{'injury_override_regular_2020_5': 'COV'},26.0,31874.0,76,2.0,None,228,None,Drew Lock,Lee's Summit (MO),882345.0, 00-0035704,5854,True,1679013308416.0,nfl,None,4.0,13736.0,None
None,Active,None,1998-07-27,anthonybrown,None,BAL,None,QB,None,None,3.0,16f9e1a0-c97e-11ec-a1a0-57a82b503f37,QB,#anthonybrown-NFL-BAL-12,Anthony,brown,9999999.0,anthony,None,None,['QB'],Oregon,Brown,None,None,{'source_id': 'a8865307-42ee-42bb-8ac4-b2f0b68d006d'},24.0,None,73,12.0,None,228,None,Anthony Brown,St. John Vianney (NJ),910766.0,None,8241,True,1673793060647.0,nfl,None,1.0,16232.0,None
None,Injured Reserve,None,1990-09-27,dionlewis,None,None,12708.0,RB,6483.0,494724.0,None,b25ba2bd-80bd-4295-9034-cf9242fb207b,None,#dionlewis-NFL-FA-0,Dion,lewis,242.0,dion,None,None,['RB'],Pittsburgh,Lewis,14198.0,None,None,31.0,24936.0,68,0.0,None,195,None,Dion Lewis,Albany Academy (NY),None,00-0028087,788,True,1628866223071.0,nfl,None,11.0,7364.0,None
None,Inactive,None,1985-12-10,mattforte,None,None,2699.0,RB,4685.0,267474.0,None,a4970b66-6eea-4d9a-9f96-15b528161b57,None,#mattforte-NFL-FA-22,Matt,forte,9999999.0,matt,None,None,['RB'],Tulane,Forte,11278.0,None,None,34.0,8821.0,"6'2""",22.0,None,218,None,Matt Forte,Slidell (LA),None,00-0026184,103,False,1519848901545.0,nfl,None,12.0,5662.0,None
None,Injured Reserve,None,1988-07-20,brittangolden,None,None,15725.0,WR,None,615893.0,None,5d0270d1-8172-4403-a2b3-69055d0bcbb1,None,#brittangolden-NFL-FA-83,Brittan,golden,9999999.0,brittan,None,None,['WR'],West Texas A&M,Golden,15564.0,None,None,32.0,25970.0,"5'11""",83.0,None,186,None,Brittan Golden,Denver City (TX),None, 00-0029336,1743,False,1571696715255.0,nfl,None,8.0,8260.0,None
